hms	stf	rlg	country	region	region_name	weight
0.46420455963361795	6.362598393239085	3.1149730155276165	ESTONIA	EE008	LÕUNA-EESTI	25.80751247201697
0.5421000186851043	6.697570908075755	4.33059264807647	SLOVENIA	SI012		25.183771131605752
0.906919330129895	7.908370233909944	3.4856850048024373	SWEDEN	SE331	VÄSTERBOTTENS LÄN	24.77594838494405
0.9161738869434197	8.005891503432371	3.284425578431965	SWEDEN	SE124	ÖREBRO LÄN	24.578627160102098
0.46416778553321003	5.903491739879248	3.5342836605853143	HUNGARY	HU231	BARANYA	24.168711192230205
0.5012007130875296	5.7839616084967815	3.704572365026199	HUNGARY	HU212	KOMÁROM-ESZTERGOM	23.85072635341824
0.6290295020555562	6.131330043408271	1.8845322370435453	CZECH REPUBLIC	CZ041	KARLOVARSKÝ KRAJ	23.76267692265725
0.31889075305890585	5.505416279096439	6.664136873521239	ALBANIA	AL04		23.572749225158145
0.9208464190264004	7.920853634126145	3.1056852129877566	SWEDEN	SE312	DALARNAS LÄN	23.446370911274386
0.5388056402062744	5.874168520198362	3.931933905309705	HUNGARY	HU333	CSONGRÁD	23.39228584310366
0.8156285003392941	7.5736800404755	5.345244881490482	AUSTRIA	AT11	BURGENLAND	23.296974336463514
0.3462977390242568	5.700657961627073	7.6003968336610725	ALBANIA	AL03		23.270055497807316
0.9110608552010608	7.903448481373071	3.439165961405233	SWEDEN	SE311	VÄRMLANDS LÄN	23.140416951717086
0.5196421020996598	5.85696136501331	4.201815131513737	HUNGARY	HU223	ZALA	22.9638257914392
0.9245462773289098	7.576186418438702	3.420837990027615	SWEDEN	SE125	VÄSTMANLANDS LÄN	22.832623007603353
0.7215839106757875	8.055155883010622	5.182132816538715	FINLAND	FI1D2	POHJOIS-SAVO	22.414709101267846
0.7198335406177306	8.011342256287445	4.904562498466353	FINLAND	FI196	SATAKUNTA	22.065586143757546
0.9141017817582124	7.902350979963649	2.838947339191721	SWEDEN	SE122	SÖDERMANLANDS LÄN	21.971317087863437
0.9127980972961999	7.976967884120441	3.125732055523387	SWEDEN	SE313	GÄVLEBORGS LÄN	21.84276974989395
0.6096601548889654	4.72514797203738	4.432886466489601	BULGARIA	BG412	СОФИЯ	21.00182720037022
0.7161765334495074	8.05263135633335	5.028507092079437	FINLAND	FI193	KESKI-SUOMI	20.982395939536925
0.5399022245346992	5.800409655766103	4.145858370317601	HUNGARY	HU222	VAS	20.348734885508325
0.15643463083205766	5.97247834322173	5.062659630674879	LITHUANIA	LT005	PANEVĖŽIO APSKRITIS	19.89827435694912
0.27640594239351923	5.861202245156814	7.297711554188192	ALBANIA	AL02		19.696399966839497
0.5871894684680137	4.252735315493426	4.774112417992915	BULGARIA	BG422	ХАСКОВО	19.655358717150285
0.48586828513712194	4.2537296173322225	5.252933640027248	BULGARIA	BG423	ПАЗАРДЖИК	19.52877897021225
0.19322892486913104	6.00149859249587	5.304092625501626	LITHUANIA	LT006	ŠIAULIŲ APSKRITIS	19.346077647370507
0.88343718782612	6.860615176992905	5.22735695830218	IRELAND	IE012	MIDLAND	19.342973730642868
0.5863696032724319	6.759226494655428	4.705061521962047	SLOVENIA	SI014		19.143817709320807
0.5993114387676463	4.752357867386341	4.4120067291260074	BULGARIA	BG321	ВЕЛИКО ТЪРНОВО	18.7659018079783
0.8980397407400277	7.882095507181516	3.591890635041083	SWEDEN	SE213	KALMAR LÄN	18.716560709253038
0.6201522631755894	4.510186957996572	4.358341643888827	BULGARIA	BG313	ВРАЦА	18.670849073694033
0.22302573355552527	4.8143571365600994	4.618031721347996	UKRAINE	UA11		17.5949909065557
0.7414779398636667	7.967081071069626	4.742248161109136	FINLAND	FI1C4	KYMENLAAKSO	17.56930695475393
0.26109594807656744	6.31486926822599	7.108139612661814	KOSOVO	XK3		17.34153504879554
0.9137190567912308	7.988624318391551	2.8524457996272212	SWEDEN	SE332	NORRBOTTENS LÄN	17.266409213002593
0.6275015120545152	4.590354217053989	4.5600945060870615	BULGARIA	BG323	РУСЕ	17.25612153068271
0.6576561173827832	4.8888038052855745	3.861504576455567	BULGARIA	BG314	ПЛЕВЕН	16.997950760623596
0.29006795267131635	5.808421475411095	7.4275383069205105	ALBANIA	AL06		16.99201474282044
0.8930314250211497	7.796991115497222	3.4237767520812654	SWEDEN	SE321	VÄSTERNORRLANDS LÄN	16.916595441490617
0.5494905068309123	4.671957524749347	4.29515996498321	BULGARIA	BG333	ШУМЕН	16.808826734651703
0.6112571845208005	6.884382296529969	4.214151548556542	SLOVENIA	SI022		16.653725759402143
0.2596341255445409	5.541293216146346	7.462463311822147	ALBANIA	AL10		16.229767469066594
0.36554655558495774	6.21120308307719	4.2901024812147375	ESTONIA	EE007	KIRDE-EESTI	16.19416193915823
0.7445536847249205	8.040131408982944	5.095893015399981	FINLAND	FI1C3	PÄIJÄT-HÄME	16.037716201917657
0.6984094778904731	8.017865130881326	5.190307353130163	FINLAND	FI194	ETELÄ-POHJANMAA	16.00935851756956
0.7296083489537767	7.9932935737091455	4.799060232548829	FINLAND	FI1C2	KANTA-HÄME	15.767199353548582
0.9090771256529977	8.01211994482795	3.210204331955921	SWEDEN	SE221	BLEKINGE LÄN	15.381838551050805
0.7159179950435238	7.986350411969616	4.827980723651242	FINLAND	FI1D7	LAPPI	15.350827181189143
0.5693407803315003	5.950589767096011	4.6158059056290766	HUNGARY	HU233	TOLNA	15.260980142221658
0.2828673633515483	6.315625814625562	7.0515425234499425	KOSOVO	XK2		15.145523616581144
0.5411627431877322	4.517719305593638	4.891683813040401	BULGARIA	BG425	КЪРДЖАЛИ	15.085337170639445
0.48280135378504163	5.74693856999966	4.2136470202621945	HUNGARY	HU313	NÓGRÁD	14.671863713117935
0.9012615933330943	7.946777803246945	3.374652777500191	SWEDEN	SE212	KRONOBERGS LÄN	14.66919857982996
0.8986175246824687	7.764249727477727	5.115322168662032	ICELAND	IS001		14.580800374073085
0.28754497816542823	5.565487894816102	7.185516427521241	ALBANIA	AL12		13.917829155048997
0.5658292877743124	4.437909628199865	4.6693694943968485	BULGARIA	BG332	ДОБРИЧ	13.892817357025082
0.3057577301100295	6.324707303677094	7.3662228303188435	KOSOVO	XK4		13.76482393933295
0.7232561126514396	8.114116172340637	4.799215358045196	FINLAND	FI195	POHJANMAA	13.717052390956539
0.25330797802188304	6.266466282205904	7.273971245854932	KOSOVO	XK5		13.140858247371476
0.7358272482217064	8.03147168830616	5.06210244977825	FINLAND	FI1D3	POHJOIS-KARJALA	13.04889866717104
0.511827165986543	4.340852277743513	4.725275480942471	BULGARIA	BG414	ПЕРНИК	12.986088604953574
0.9073133056545077	7.938087376086109	3.210386947151342	SWEDEN	SE322	JÄMTLANDS LÄN	12.686209990830273
0.24985151239996142	6.439131278446203	6.954963908852529	KOSOVO	XK6		12.14994962823619
0.7034090193862893	8.075606368102891	5.279755665135398	FINLAND	FI1D1	ETELÄ-SAVO	11.888289462022025
0.5674431840641321	4.460195800508686	4.6086830257218026	BULGARIA	BG342	СЛИВЕН	11.636012869628852
0.8811140652658723	7.11038716198753	3.5625257527584937	SPAIN	ES64	CIUDAD AUTÓNOMA DE MELILLA	11.492758975179909
0.5679764600121909	4.507875538872789	4.4791803323719455	BULGARIA	BG415	КЮСТЕНДИЛ	11.403656550587058
0.7275684547938215	7.971666047500718	5.025055803205384	FINLAND	FI1C5	ETELÄ-KARJALA	11.183023694806655
0.3503430844614333	5.687057855945627	7.013116885262196	ALBANIA	AL01		11.065603254927922
0.6052229367228474	6.840918324589766	4.4353294378480745	SLOVENIA	SI017		10.844148987145854
0.5992782811852989	6.792414885511559	4.476503666270343	SLOVENIA	SI023		10.813904902423168
0.7855213052715257	7.136502038251464	5.576067291144554	SPAIN	ES63	CIUDAD AUTÓNOMA DE CEUTA	10.812396442319958
0.603467417627063	6.735361601324137	4.861025247844915	SLOVENIA	SI011		10.77997105903342
0.486544580264714	6.496082804981273	3.1977250747881834	ESTONIA	EE004	LÄÄNE-EESTI	10.613861046113529
0.3132404148278891	5.807757467337935	7.714466787701479	ALBANIA	AL08		10.45909263702606
0.8971015854875722	7.766685661327955	5.2285834617409845	ICELAND	IS002		10.276667535454472
0.5636555676280661	4.635731490885471	4.738890430830045	BULGARIA	BG312	МОНТАНА	10.274714540723437
0.447643902347022	6.466230388994827	3.1112441841855043	ESTONIA	EE006	KESK-EESTI	10.179506195111955
0.3170294069039649	6.362823860811395	7.211842037812902	KOSOVO	XK7		10.17904204658069
0.1726601941720488	5.919452869130027	5.265647893197067	LITHUANIA	LT008	TELŠIŲ APSKRITIS	9.825434826204955
0.5812050829963387	4.390961083072768	4.485425162680111	BULGARIA	BG315	ЛОВЕЧ	9.575822654966457
0.1638538087432732	6.007596783592013	5.457467273919402	LITHUANIA	LT001	ALYTAUS APSKRITIS	9.334491564257728
0.15382190161909434	6.1747376146344894	5.72836584547286	LITHUANIA	LT004	MARIJAMPOLĖS APSKRITIS	9.298978945787015
0.17056199485448448	6.01933370583141	5.554830239778514	LITHUANIA	LT007	TAURAGĖS APSKRITIS	8.741747883991849
0.16266287319691103	6.039139779969728	5.473743589350628	LITHUANIA	LT009	UTENOS APSKRITIS	8.662075811984012
0.5383581691089817	4.281429723779171	4.475095533630275	BULGARIA	BG424	СМОЛЯН	8.400866992541062
0.28873121636422094	5.836930226166361	7.346309734021792	ALBANIA	AL09		8.373726370549498
0.5840727158408315	4.759636239757436	4.475754372274504	BULGARIA	BG322	ГАБРОВО	8.323439187639359
0.5447036008843784	4.692301141268073	3.907880271196543	BULGARIA	BG324	РАЗГРАД	8.167314959886466
0.6218746346721347	4.600909575861585	4.525418063157012	BULGARIA	BG325	СИЛИСТРА	7.419136308414515
0.7302887589224395	8.02458551552594	5.0659535442755095	FINLAND	FI1D4	KAINUU	7.25200295186687
0.5852540453785848	4.358465667308709	4.228018359797536	BULGARIA	BG334	ТЪРГОВИЩЕ	7.215491619330202
0.540130048679533	4.985350899737539	4.446218824877409	BULGARIA	BG343	ЯМБОЛ	7.06755191903491
0.5938703401671462	6.771286375233263	4.447267924125583	SLOVENIA	SI016		6.635667941158502
0.6224003366687012	6.865779768673601	4.572815958195346	SLOVENIA	SI013		6.326656570333174
0.5917707853978456	6.670090953797622	4.241768114128171	SLOVENIA	SI024		6.171913042955988
0.3192204325135147	5.698744404169014	7.019285454728885	ALBANIA	AL05		5.942481026516651
0.31042185581753345	5.765461711484919	7.3150263291828574	ALBANIA	AL07		5.854379029717892
0.7099638932196162	8.03310262418803	5.05807567159727	FINLAND	FI1D5	KESKI-POHJANMAA	5.846272622841634
0.5350344897346705	4.525192250124489	4.550276761162407	BULGARIA	BG311	ВИДИН	5.1624549875121515
0.8576808024767733	7.32583248447897	3.089469249997687	UNITED KINGDOM	99999		4.94077088847564
0.9115566650674715	7.896344913741222	3.542124271251819	SWEDEN	SE214	GOTLANDS LÄN	3.950921928350639
0.5948929658508748	6.848671268212003	4.555077679003407	SLOVENIA	SI018		3.77052673923836
0.6131825182346723	6.94053870543371	4.149703983062507	SLOVENIA	SI015		3.403028485670001
0.7570301821919064	8.01926597032212	4.568311224822359	FINLAND	FI200	ÅLAND	3.0267299149609928
