wday,age,school,industry,employment,start,end,n,count
1,20,-1,-1,0,21,10,0.03169145823578704,1
1,20,-1,-1,0,21,11,0.07823614799738929,2
1,20,-1,-1,0,21.5,0,0.025523368429785264,1
1,20,-1,-1,0,21.5,4.5,0.019189835612509913,1
1,20,-1,-1,0,21.5,5,0.04540597704845438,1
1,20,-1,-1,0,21.5,6,0.028647864116217996,1
1,20,-1,-1,0,21.5,6.5,0.13977134883474587,4
1,20,-1,-1,0,21.5,7,0.22731030899454918,4
1,20,-1,-1,0,21.5,7.5,0.17790018946020372,2
1,20,-1,-1,0,21.5,8,0.04739735478341847,1
1,20,-1,-1,0,21.5,8.5,0.04631706976394818,1
1,20,-1,-1,0,21.5,9,0.06215395813718037,2
1,20,-1,-1,0,21.5,10,0.04124271574734697,2
1,20,-1,-1,0,21.5,10.5,0.02587038954077372,1
1,20,-1,-1,0,21.5,12,0.015671051467394496,1
1,20,-1,-1,0,22,0,0.02240839915632918,1
1,20,-1,-1,0,22,1,0.06182243750672436,1
1,20,-1,-1,0,22,3.5,0.012594056547656952,1
1,20,-1,-1,0,22,5.5,0.03494449484831046,1
1,20,-1,-1,0,22,6,0.13405588035463523,4
1,20,-1,-1,0,22,6.5,0.12409060318446778,2
1,20,-1,-1,0,22,7,0.3456630500635018,6
1,20,-1,-1,0,22,7.5,0.08023778157970803,1
1,20,-1,-1,0,22,8,0.4091921160070514,10
1,20,-1,-1,0,22,9,0.1922240266918436,3
1,20,-1,-1,0,22,9.5,0.29287113416022886,3
1,20,-1,-1,0,22,10,0.036995503843675843,1
1,20,-1,-1,0,22,11,0.1303658979610038,2
1,20,-1,-1,0,22,11.5,0.014430123114857852,1
1,20,-1,-1,0,22.5,4,0.01155305156944182,1
1,20,-1,-1,0,22.5,6,0.05345998296704939,1
1,20,-1,-1,0,22.5,6.5,0.019580170536863853,1
1,20,-1,-1,0,22.5,7,0.12411709624107664,3
1,20,-1,-1,0,22.5,7.5,0.13251391443429908,2
1,20,-1,-1,0,22.5,8,0.3063231441289425,6
1,20,-1,-1,0,22.5,8.5,0.15083975690910245,2
1,20,-1,-1,0,22.5,9,0.23593881013491114,6
1,20,-1,-1,0,22.5,9.5,0.014081096059329902,1
1,20,-1,-1,0,22.5,10.5,0.0223802721667136,1
1,20,-1,-1,0,22.5,11,0.1078381560460905,2
1,20,-1,-1,0,23,0,0.04710353132161736,1
1,20,-1,-1,0,23,3.5,0.05803163998770995,2
1,20,-1,-1,0,23,5,0.024581486289196194,1
1,20,-1,-1,0,23,6,0.1120888765291198,4
1,20,-1,-1,0,23,6.5,0.03091910393898833,1
1,20,-1,-1,0,23,7,0.24846621826345047,6
1,20,-1,-1,0,23,7.5,0.08699009726207922,3
1,20,-1,-1,0,23,8,0.11227092146683659,3
1,20,-1,-1,0,23,8.5,0.3395793704037219,5
1,20,-1,-1,0,23,9,0.3644072377427742,6
1,20,-1,-1,0,23,9.5,0.18144655351915123,4
1,20,-1,-1,0,23,10,0.03253721551404362,1
1,20,-1,-1,0,23,10.5,0.04500224241457663,1
1,20,-1,-1,0,23,11,0.03194983118681748,2
1,20,-1,-1,0,23,12,0.0705264423995528,1
1,20,-1,-1,0,23.5,2,0.005568942619996048,1
1,20,-1,-1,0,23.5,6,0.04453908076192343,2
1,20,-1,-1,0,23.5,6.5,0.03692056905002417,1
1,20,-1,-1,0,23.5,7,0.13969713618112842,3
1,20,-1,-1,0,23.5,7.5,0.02411820792704252,1
1,20,-1,-1,0,23.5,8.5,0.16783378350787076,3
1,20,-1,-1,0,23.5,9,0.24777586697942622,4
1,20,-1,-1,0,23.5,9.5,0.01811587478909686,1
1,20,-1,-1,0,23.5,10,0.04582101791519109,1
1,20,-1,-1,0,23.5,10.5,0.040079603454255076,1
1,20,-1,-1,0,23.5,13.5,0.0430909346912853,1
1,20,-1,1,1,0,3,0.10649741918761248,1
1,20,-1,1,1,0,6.5,0.1436985724654771,1
1,20,-1,1,1,0.5,5,0.024901408913042048,1
1,20,-1,1,1,0.5,7,0.06924293696237246,1
1,20,-1,1,1,1,9,0.041266954851727815,1
1,20,-1,1,1,1.5,4,0.03485017168889163,1
1,20,-1,1,1,2,6.5,0.02166656439390588,1
1,20,-1,1,1,4,12,0.10649741918761248,1
1,20,-1,1,1,8.5,9,0.03741021646494245,1
1,20,-1,1,1,9,12,0.05037814460304194,1
1,20,-1,1,1,13,15,0.042212243450862136,1
1,20,-1,1,1,14,15,0.040465043873932655,2
1,20,-1,1,1,15.5,17.5,0.05026508227445235,1
1,20,-1,1,1,19,9,0.078049478445716,1
1,20,-1,1,1,19,21,0.020165446798737583,1
1,20,-1,1,1,20.5,4,0.05408112551728925,1
1,20,-1,1,1,20.5,5.5,0.0722872240446006,1
1,20,-1,1,1,21,1,0.03485017168889163,1
1,20,-1,1,1,21,3.5,0.05037814460304194,1
1,20,-1,1,1,21,4,0.02273892775603112,1
1,20,-1,1,1,21,5,0.06344852179953116,2
1,20,-1,1,1,21,6,0.08839431679447435,3
1,20,-1,1,1,21,6.5,0.1025030073563239,3
1,20,-1,1,1,21,7,0.030519585435815406,1
1,20,-1,1,1,21,9.5,0.042212243450862136,1
1,20,-1,1,1,21.5,6,0.0792942436230809,2
1,20,-1,1,1,21.5,6.5,0.07367287217773191,1
1,20,-1,1,1,21.5,9.5,0.06816009892257918,1
1,20,-1,1,1,22,0.5,0.041266954851727815,1
1,20,-1,1,1,22,5.5,0.03840458870337221,1
1,20,-1,1,1,22,6,0.03140299611666421,1
1,20,-1,1,1,22,7,0.0398985359586048,1
1,20,-1,1,1,22.5,2,0.02166656439390588,1
1,20,-1,1,1,22.5,5,0.08272230072026102,2
1,20,-1,1,1,22.5,6.5,0.020165446798737583,1
1,20,-1,1,1,22.5,8,0.018798479480026775,1
1,20,-1,1,1,23,5,0.030229175726903323,1
1,20,-1,1,1,23,6.5,0.03741021646494245,1
1,20,-1,1,1,23,7,0.08680269098168414,1
1,20,-1,1,1,23.5,5,0.02693771980569078,1
1,20,-1,1,1,23.5,7.5,0.03073259486287819,1
1,20,-1,2,1,1,4,0.07950834720171068,1
1,20,-1,2,1,1,9.5,0.07440230655572927,1
1,20,-1,2,1,18.5,6.5,0.020530535999269035,1
1,20,-1,2,1,22,4.5,0.11816836923557,1
1,20,-1,2,1,22,5.5,0.02661932169969494,1
1,20,-1,2,1,22.5,6,0.05469147973307853,1
1,20,-1,2,1,23,8.5,0.0515833014936816,1
1,20,-1,2,1,23.5,9,0.02911058081390061,1
1,20,-1,3,1,0,4,0.07942809483144342,2
1,20,-1,3,1,0,5,0.028145531837466344,1
1,20,-1,3,1,0,6.5,0.0317574720469958,1
1,20,-1,3,1,0,7,0.0940970347616576,1
1,20,-1,3,1,0.5,5,0.06143871125783508,1
1,20,-1,3,1,1,7,0.018666838457829595,1
1,20,-1,3,1,1,7.5,0.05088076136120102,1
1,20,-1,3,1,1,9,0.023677330494637144,1
1,20,-1,3,1,1.5,8.5,0.06283358673584806,1
1,20,-1,3,1,2,6.5,0.03340201832390972,1
1,20,-1,3,1,3,7.5,0.014028657021895673,1
1,20,-1,3,1,3.5,4,0.024291521535254688,1
1,20,-1,3,1,5,10,0.034410680181804446,1
1,20,-1,3,1,12,13.5,0.051035102381241475,1
1,20,-1,3,1,12.5,16.5,0.03340201832390972,1
1,20,-1,3,1,13,14,0.03784794274083488,1
1,20,-1,3,1,13.5,15,0.014028657021895673,1
1,20,-1,3,1,13.5,15.5,0.024291521535254688,1
1,20,-1,3,1,14,16,0.14078083495348773,1
1,20,-1,3,1,14,19,0.03107283952849505,1
1,20,-1,3,1,15,0,0.05318473819885587,1
1,20,-1,3,1,15.5,20.5,0.0688875784164435,1
1,20,-1,3,1,16,17,0.014344451047162064,1
1,20,-1,3,1,17,19,0.023677330494637144,1
1,20,-1,3,1,17.5,18,0.03911936874471559,1
1,20,-1,3,1,18,18.5,0.022098426017399208,1
1,20,-1,3,1,18.5,5,0.05210265147647193,1
1,20,-1,3,1,19,6,0.11598006610157797,1
1,20,-1,3,1,19,8,0.03861157300247274,1
1,20,-1,3,1,19,21,0.02893857289322506,1
1,20,-1,3,1,19.5,6,0.02141881930176286,1
1,20,-1,3,1,20,4,0.1626638662934081,1
1,20,-1,3,1,20,5,0.02077058555872418,1
1,20,-1,3,1,20,6,0.04723164917576882,2
1,20,-1,3,1,20,6.5,0.06761486131371372,1
1,20,-1,3,1,20.5,3,0.024291521535254688,1
1,20,-1,3,1,20.5,4,0.09066396645030066,2
1,20,-1,3,1,20.5,6,0.040403085717865564,2
1,20,-1,3,1,20.5,7,0.021488779352956587,1
1,20,-1,3,1,21,2,0.03340201832390972,1
1,20,-1,3,1,21,4,0.10729103649652981,2
1,20,-1,3,1,21,4.5,0.09044986287167087,1
1,20,-1,3,1,21,5,0.23853273713781992,3
1,20,-1,3,1,21,5.5,0.02736086468836704,1
1,20,-1,3,1,21,6,0.19209190424295694,4
1,20,-1,3,1,21,6.5,0.078049478445716,1
1,20,-1,3,1,21,7,0.1156071865418895,2
1,20,-1,3,1,21,7.5,0.02315384461892357,1
1,20,-1,3,1,21,10,0.023696135312901913,1
1,20,-1,3,1,21,11,0.03069696199351302,1
1,20,-1,3,1,21.5,4.5,0.1291098849055302,1
1,20,-1,3,1,21.5,5,0.08991454557034619,2
1,20,-1,3,1,21.5,6,0.18467426417007057,5
1,20,-1,3,1,21.5,6.5,0.12808761180214204,2
1,20,-1,3,1,21.5,10.5,0.06853618799353083,1
1,20,-1,3,1,21.5,11,0.14078083495348773,1
1,20,-1,3,1,22,3,0.035436863053458674,1
1,20,-1,3,1,22,4,0.07347163582153002,2
1,20,-1,3,1,22,5,0.0718257036192979,2
1,20,-1,3,1,22,5.5,0.11938843576489593,2
1,20,-1,3,1,22,6,0.2233902046433472,5
1,20,-1,3,1,22,6.5,0.031241900534283495,1
1,20,-1,3,1,22,7,0.09516957318803355,3
1,20,-1,3,1,22,7.5,0.05050419815790366,2
1,20,-1,3,1,22,8.5,0.030558150631380124,1
1,20,-1,3,1,22,9,0.08338612977030127,2
1,20,-1,3,1,22.5,6,0.0968757785529196,3
1,20,-1,3,1,22.5,6.5,0.10430911605362043,1
1,20,-1,3,1,22.5,7,0.032262262519601306,1
1,20,-1,3,1,22.5,8.5,0.09117929724966822,1
1,20,-1,3,1,23,3,0.014028657021895673,1
1,20,-1,3,1,23,4,0.05239664270817998,2
1,20,-1,3,1,23,5,0.1242211354664104,3
1,20,-1,3,1,23,5.5,0.023179214346590316,1
1,20,-1,3,1,23,6,0.012012405574641869,1
1,20,-1,3,1,23,6.5,0.06297886088657001,2
1,20,-1,3,1,23,7,0.14275063601955065,2
1,20,-1,3,1,23,7.5,0.03586620083400413,1
1,20,-1,3,1,23,8,0.07812666719159567,2
1,20,-1,3,1,23,10,0.0931313803546896,2
1,20,-1,3,1,23.5,5,0.03617709306025038,1
1,20,-1,3,1,23.5,5.5,0.051035102381241475,1
1,20,-1,3,1,23.5,8,0.03736118388605347,1
1,20,-1,3,1,23.5,9,0.13587673821505486,2
1,20,-1,4,1,0,2,0.05589020301250425,1
1,20,-1,4,1,0,3,0.042822809202621034,1
1,20,-1,4,1,0,6,0.0794302101911396,2
1,20,-1,4,1,0,7,0.028607949467053983,1
1,20,-1,4,1,0,8,0.023154479226832426,1
1,20,-1,4,1,0,13,0.022992960572512475,1
1,20,-1,4,1,0.5,5,0.21382299440194047,2
1,20,-1,4,1,0.5,5.5,0.023071250764302928,1
1,20,-1,4,1,0.5,7.5,0.03371455177750646,1
1,20,-1,4,1,0.5,12,0.08388495346969475,1
1,20,-1,4,1,1,5,0.019892499748834756,1
1,20,-1,4,1,1,7,0.01758864691502416,1
1,20,-1,4,1,1,7.5,0.17433481634136563,1
1,20,-1,4,1,1,10,0.04176309423261027,1
1,20,-1,4,1,1,10.5,0.02011163642467272,1
1,20,-1,4,1,1,12,0.052364467357766516,1
1,20,-1,4,1,3,9,0.09482646913965495,1
1,20,-1,4,1,3,11,0.1196272379915647,1
1,20,-1,4,1,3.5,5,0.042822809202621034,1
1,20,-1,4,1,3.5,6,0.05589020301250425,1
1,20,-1,4,1,3.5,11,0.18454689763332846,1
1,20,-1,4,1,5,14,0.021492652649503754,1
1,20,-1,4,1,6.5,11.5,0.04328330841979454,1
1,20,-1,4,1,9,10,0.007476819083973274,1
1,20,-1,4,1,9.5,16,0.02852256187876561,1
1,20,-1,4,1,10,11,0.007476819083973274,1
1,20,-1,4,1,10,16,0.18454689763332846,1
1,20,-1,4,1,10,18,0.041829100749475254,1
1,20,-1,4,1,11,12,0.007476819083973274,1
1,20,-1,4,1,12,13,0.007476819083973274,1
1,20,-1,4,1,12.5,16.5,0.04328330841979454,1
1,20,-1,4,1,13,16,0.05589020301250425,1
1,20,-1,4,1,13,20.5,0.021776898637921756,1
1,20,-1,4,1,13.5,14.5,0.007476819083973274,1
1,20,-1,4,1,14,17,0.027326223849755946,1
1,20,-1,4,1,14.5,17,0.007476819083973274,1
1,20,-1,4,1,14.5,17.5,0.027149897677562648,1
1,20,-1,4,1,15,17,0.023071250764302928,1
1,20,-1,4,1,15,18,0.032787601158634994,1
1,20,-1,4,1,15.5,16.5,0.0542756437828698,1
1,20,-1,4,1,16,18,0.03114981673840511,1
1,20,-1,4,1,16,22,0.09336760038366025,1
1,20,-1,4,1,19,3.5,0.06885314181945823,1
1,20,-1,4,1,19,4.5,0.02852256187876561,1
1,20,-1,4,1,19.5,2,0.09482646913965495,1
1,20,-1,4,1,19.5,7,0.05026626395814471,1
1,20,-1,4,1,20,4,0.06522745177190353,1
1,20,-1,4,1,20,5,0.04805688746497233,1
1,20,-1,4,1,20,6.5,0.08021125205138027,2
1,20,-1,4,1,20,20.5,0.0542756437828698,1
1,20,-1,4,1,20,22,0.04422561363232285,1
1,20,-1,4,1,20.5,4,0.03913692623019399,1
1,20,-1,4,1,20.5,5,0.14005140057549037,1
1,20,-1,4,1,20.5,5.5,0.032566626308164474,1
1,20,-1,4,1,20.5,6,0.027326223849755946,1
1,20,-1,4,1,20.5,9.5,0.01765086037312355,1
1,20,-1,4,1,21,0,0.023154479226832426,1
1,20,-1,4,1,21,3.5,0.02686867154746955,1
1,20,-1,4,1,21,4,0.07440230655572927,1
1,20,-1,4,1,21,4.5,0.05024636498831294,2
1,20,-1,4,1,21,5,0.06512640322751956,2
1,20,-1,4,1,21,5.5,0.1494807477194556,3
1,20,-1,4,1,21,6,0.0801194892066282,3
1,20,-1,4,1,21,7,0.05269596610519119,2
1,20,-1,4,1,21,8,0.045838064796604884,1
1,20,-1,4,1,21,21.5,0.04259871966735647,1
1,20,-1,4,1,21.5,3.5,0.06613969699371457,1
1,20,-1,4,1,21.5,4.5,0.03282604235035545,1
1,20,-1,4,1,21.5,5,0.011268440863834816,1
1,20,-1,4,1,21.5,6,0.143325780437914,4
1,20,-1,4,1,21.5,7.5,0.04037904356076677,1
1,20,-1,4,1,21.5,23.5,0.042822809202621034,1
1,20,-1,4,1,22,4,0.04219791006533449,2
1,20,-1,4,1,22,4.5,0.032363661192486716,1
1,20,-1,4,1,22,5,0.1113492227754867,2
1,20,-1,4,1,22,5.5,0.16050711849060822,3
1,20,-1,4,1,22,6,0.18541309366285655,5
1,20,-1,4,1,22,6.5,0.13560309090814918,3
1,20,-1,4,1,22,7,0.09578619324512984,2
1,20,-1,4,1,22,7.5,0.05472017568150894,1
1,20,-1,4,1,22,8,0.05882223743830238,1
1,20,-1,4,1,22,8.5,0.010128933067214923,1
1,20,-1,4,1,22,10,0.0506754109951072,2
1,20,-1,4,1,22,12,0.019427594748018147,1
1,20,-1,4,1,22.5,4,0.007476819083973274,1
1,20,-1,4,1,22.5,5,0.18616655560926512,5
1,20,-1,4,1,22.5,5.5,0.06434591573740618,1
1,20,-1,4,1,22.5,6.5,0.041694746231391924,1
1,20,-1,4,1,23,4,0.18634358933280507,3
1,20,-1,4,1,23,5.5,0.11443688932017435,3
1,20,-1,4,1,23,6,0.04551386768730396,2
1,20,-1,4,1,23,6.5,0.046175712675836075,1
1,20,-1,4,1,23,7,0.03686599276986241,2
1,20,-1,4,1,23,7.5,0.047957239434594116,1
1,20,-1,4,1,23,8,0.1479161839220891,2
1,20,-1,4,1,23,8.5,0.07886292907537107,2
1,20,-1,4,1,23,9,0.03915882385022147,1
1,20,-1,4,1,23.5,3.5,0.06350530826585826,1
1,20,-1,4,1,23.5,5,0.10868572232160452,1
1,20,-1,4,1,23.5,7,0.047371481746030904,1
1,20,-1,4,1,23.5,8.5,0.058751307239385916,1
1,20,-1,4,1,23.5,9,0.055288930254721036,2
1,20,-1,5,1,0,3,0.04004933192756819,1
1,20,-1,5,1,0,4,0.017094506184337416,1
1,20,-1,5,1,0,5.5,0.10266560557352328,2
1,20,-1,5,1,0,6,0.15629033129484338,4
1,20,-1,5,1,0,6.5,0.06958445084380703,2
1,20,-1,5,1,0,7,0.5949832609193364,6
1,20,-1,5,1,0,7.5,0.1038523077743996,3
1,20,-1,5,1,0,8,0.18402380565217902,4
1,20,-1,5,1,0,8.5,0.052500331805012304,1
1,20,-1,5,1,0,9,0.4931244389452533,5
1,20,-1,5,1,0,9.5,0.19640246752235713,6
1,20,-1,5,1,0,10,0.1209672891817274,3
1,20,-1,5,1,0,10.5,0.032851864327336555,1
1,20,-1,5,1,0.5,1.5,0.031426644379198884,1
1,20,-1,5,1,0.5,2.5,0.03612965064830543,1
1,20,-1,5,1,0.5,4,0.05332975704754552,1
1,20,-1,5,1,0.5,6,0.014292478847729752,1
1,20,-1,5,1,0.5,7,0.07987792242366681,3
1,20,-1,5,1,0.5,7.5,0.023471250694165332,1
1,20,-1,5,1,0.5,8,0.04297879145001199,1
1,20,-1,5,1,0.5,9,0.01527139437168975,1
1,20,-1,5,1,0.5,10,0.07012898090132584,2
1,20,-1,5,1,0.5,11,0.02575837759768845,1
1,20,-1,5,1,1,4,0.060705483821072145,2
1,20,-1,5,1,1,5,0.017248766966596295,1
1,20,-1,5,1,1,8.5,0.030091502282400102,1
1,20,-1,5,1,1,9,0.04024036349682191,1
1,20,-1,5,1,1,10,0.03778913574128073,1
1,20,-1,5,1,1,10.5,0.21006163685442203,2
1,20,-1,5,1,1,11,0.06315958554806264,2
1,20,-1,5,1,1.5,7,0.0794660910681933,3
1,20,-1,5,1,1.5,8,0.021358320014451763,1
1,20,-1,5,1,1.5,8.5,0.10178436131277713,2
1,20,-1,5,1,2,5,0.0940970347616576,1
1,20,-1,5,1,2,5.5,0.03563862460241274,1
1,20,-1,5,1,2,7,0.031426644379198884,1
1,20,-1,5,1,2,9.5,0.024103072163699075,1
1,20,-1,5,1,2,10,0.06395023405906151,2
1,20,-1,5,1,2,11,0.032670621767435556,1
1,20,-1,5,1,2,11.5,0.02452740602441147,1
1,20,-1,5,1,2,12,0.16922877569538422,2
1,20,-1,5,1,2,12.5,0.10430911605362043,1
1,20,-1,5,1,2.5,6,0.06102386004403665,2
1,20,-1,5,1,2.5,8,0.11160345983359389,1
1,20,-1,5,1,2.5,9,0.029252878872360333,1
1,20,-1,5,1,2.5,9.5,0.031168490258481844,1
1,20,-1,5,1,2.5,15,0.02484012183660271,1
1,20,-1,5,1,3,5,0.01948214185080479,1
1,20,-1,5,1,3,6.5,0.026172141954263664,1
1,20,-1,5,1,3,7,0.020576585191552005,1
1,20,-1,5,1,3,8,0.12108610674755939,1
1,20,-1,5,1,3,8.5,0.05832868025511803,2
1,20,-1,5,1,3,9,0.10868572232160452,1
1,20,-1,5,1,3,10,0.03687134681819691,1
1,20,-1,5,1,3,14,0.06251532722238404,1
1,20,-1,5,1,3,14.5,0.016643679267016157,1
1,20,-1,5,1,3.5,4,0.11087402545559655,1
1,20,-1,5,1,3.5,11,0.0588427345443241,1
1,20,-1,5,1,4,7,0.01948214185080479,1
1,20,-1,5,1,4.5,10,0.024784531642655535,1
1,20,-1,5,1,4.5,12,0.046742030938225654,2
1,20,-1,5,1,5.5,10,0.0393263603381599,1
1,20,-1,5,1,5.5,13.5,0.0588427345443241,1
1,20,-1,5,1,6,7,0.029252878872360333,1
1,20,-1,5,1,6,9,0.012170007166351976,1
1,20,-1,5,1,6,12,0.0887854103305814,2
1,20,-1,5,1,6,15,0.02127342844154043,1
1,20,-1,5,1,6.5,10.5,0.03673478940829203,1
1,20,-1,5,1,7,9.5,0.029288482564350383,1
1,20,-1,5,1,7,15,0.137133663063501,1
1,20,-1,5,1,7.5,9,0.0860732566036868,1
1,20,-1,5,1,9.5,15.5,0.04820406543942086,1
1,20,-1,5,1,10,10.5,0.03578743650986797,1
1,20,-1,5,1,10,18,0.016657822999605526,1
1,20,-1,5,1,11,11.5,0.05540272201768862,1
1,20,-1,5,1,11,13,0.023899136900298577,1
1,20,-1,5,1,11,14,0.022199029606812602,1
1,20,-1,5,1,11.5,13.5,0.028827283090174002,1
1,20,-1,5,1,12,12,0.0346656977346961,1
1,20,-1,5,1,12,15,0.09847364102964168,1
1,20,-1,5,1,12,17.5,0.09336760038366025,1
1,20,-1,5,1,12.5,13,0.0378481542768045,1
1,20,-1,5,1,12.5,14,0.03804448883398626,1
1,20,-1,5,1,12.5,15.5,0.021467611167307103,1
1,20,-1,5,1,13,14.5,0.027839752946209856,1
1,20,-1,5,1,13,15,0.015414582340090629,1
1,20,-1,5,1,13,16,0.10522324321612671,2
1,20,-1,5,1,13,19,0.05425718909310647,1
1,20,-1,5,1,13.5,15,0.048402529944986374,1
1,20,-1,5,1,13.5,16,0.026284212252099176,1
1,20,-1,5,1,13.5,18,0.01587886732168594,1
1,20,-1,5,1,14,15,0.012170007166351976,1
1,20,-1,5,1,14,16,0.03217162300379135,1
1,20,-1,5,1,14,17,0.045915355663297484,1
1,20,-1,5,1,14,18.5,0.12035667236956205,1
1,20,-1,5,1,14.5,15.5,0.02000644469302172,1
1,20,-1,5,1,14.5,21,0.0325655613339726,1
1,20,-1,5,1,15,16,0.042898254600337304,1
1,20,-1,5,1,15,16.5,0.03479287461849993,1
1,20,-1,5,1,15,17,0.02484012183660271,1
1,20,-1,5,1,15.5,16,0.04356710215889819,1
1,20,-1,5,1,15.5,17,0.0561127680299188,1
1,20,-1,5,1,15.5,18,0.02352467446800986,1
1,20,-1,5,1,16,17,0.06303820766756388,1
1,20,-1,5,1,16,18,0.032851864327336555,1
1,20,-1,5,1,16,18.5,0.0860732566036868,1
1,20,-1,5,1,17,18,0.10085421577133002,2
1,20,-1,5,1,17,19.5,0.04078447777674525,1
1,20,-1,5,1,17.5,18,0.043867877130321614,1
1,20,-1,5,1,18,4,0.02885856853064631,1
1,20,-1,5,1,18,8,0.021084993658672377,1
1,20,-1,5,1,18,20.5,0.020258230851618843,1
1,20,-1,5,1,19,7,0.06303820766756388,1
1,20,-1,5,1,19,19,0.03931581271705406,1
1,20,-1,5,1,19,20,0.056171793859786344,1
1,20,-1,5,1,19,21.5,0.029252878872360333,1
1,20,-1,5,1,19.5,4,0.03931581271705406,1
1,20,-1,5,1,19.5,6,0.017421715857619466,1
1,20,-1,5,1,19.5,9,0.051429303307798796,1
1,20,-1,5,1,19.5,20,0.08639963472177793,3
1,20,-1,5,1,20,3.5,0.033685367108042784,1
1,20,-1,5,1,20,5,0.04873607840301322,1
1,20,-1,5,1,20,7.5,0.04180789609210687,1
1,20,-1,5,1,20.5,4,0.034856349998073265,1
1,20,-1,5,1,20.5,5,0.11237804619958928,2
1,20,-1,5,1,20.5,6.5,0.09847364102964168,1
1,20,-1,5,1,20.5,7,0.009748080789774948,1
1,20,-1,5,1,20.5,8,0.019404522738642092,1
1,20,-1,5,1,20.5,21.5,0.03592697001203509,1
1,20,-1,5,1,20.5,22,0.1706876444513789,1
1,20,-1,5,1,20.5,22.5,0.02127342844154043,1
1,20,-1,5,1,21,3,0.05891692531491021,1
1,20,-1,5,1,21,4,0.048402529944986374,1
1,20,-1,5,1,21,4.5,0.0798616122709748,2
1,20,-1,5,1,21,5,0.14805581954506913,4
1,20,-1,5,1,21,5.5,0.08993953599213637,3
1,20,-1,5,1,21,6,0.13169117810501207,5
1,20,-1,5,1,21,6.5,0.05712741854405688,2
1,20,-1,5,1,21,7,0.0957919265993409,3
1,20,-1,5,1,21,8,0.18873558701685286,3
1,20,-1,5,1,21,9,0.042898254600337304,1
1,20,-1,5,1,21,9.5,0.03925666288334225,1
1,20,-1,5,1,21,10,0.034133261699164495,1
1,20,-1,5,1,21,22,0.03687134681819691,1
1,20,-1,5,1,21.5,4,0.012178979209201343,1
1,20,-1,5,1,21.5,5.5,0.0940890912212812,4
1,20,-1,5,1,21.5,6,0.18393186044883245,5
1,20,-1,5,1,21.5,6.5,0.024061953947811365,1
1,20,-1,5,1,21.5,7,0.06459167676804105,3
1,20,-1,5,1,21.5,7.5,0.031060461027100437,2
1,20,-1,5,1,21.5,8,0.1602165774835081,2
1,20,-1,5,1,21.5,8.5,0.04356710215889819,1
1,20,-1,5,1,21.5,9,0.0542942589481963,2
1,20,-1,5,1,21.5,9.5,0.02563207603513821,1
1,20,-1,5,1,21.5,10,0.05688138032835838,1
1,20,-1,5,1,21.5,12,0.01672776846211169,1
1,20,-1,5,1,22,3,0.05109657181627531,1
1,20,-1,5,1,22,3.5,0.13068805265404634,2
1,20,-1,5,1,22,4.5,0.09986187865481488,3
1,20,-1,5,1,22,5,0.07082103176745082,2
1,20,-1,5,1,22,5.5,0.13951825698861212,3
1,20,-1,5,1,22,6,0.20929654772402817,4
1,20,-1,5,1,22,6.5,0.11843741381155055,3
1,20,-1,5,1,22,7,0.4612333126371771,8
1,20,-1,5,1,22,7.5,0.015414582340090629,1
1,20,-1,5,1,22,8,0.19920462615715284,5
1,20,-1,5,1,22,8.5,0.10493933276752258,3
1,20,-1,5,1,22,9,0.24491474816385697,4
1,20,-1,5,1,22,10.5,0.044485788286266946,1
1,20,-1,5,1,22.5,2,0.013877372331899023,1
1,20,-1,5,1,22.5,2.5,0.1877147363105018,3
1,20,-1,5,1,22.5,4,0.03312751028443797,1
1,20,-1,5,1,22.5,5,0.0709367565315201,2
1,20,-1,5,1,22.5,5.5,0.047581113891923564,2
1,20,-1,5,1,22.5,6,0.1811100070858308,4
1,20,-1,5,1,22.5,6.5,0.09258219650583917,2
1,20,-1,5,1,22.5,7,0.3173234084437066,5
1,20,-1,5,1,22.5,7.5,0.17004842651725227,3
1,20,-1,5,1,22.5,8,0.026611524046194147,1
1,20,-1,5,1,22.5,9,0.07530964268417638,3
1,20,-1,5,1,23,0.5,0.024784531642655535,1
1,20,-1,5,1,23,1.5,0.0940970347616576,1
1,20,-1,5,1,23,2,0.12035667236956205,1
1,20,-1,5,1,23,2.5,0.026172141954263664,1
1,20,-1,5,1,23,3,0.03687134681819691,1
1,20,-1,5,1,23,4,0.08228428996496116,3
1,20,-1,5,1,23,5,0.06074686463333594,2
1,20,-1,5,1,23,5.5,0.12071548114009895,4
1,20,-1,5,1,23,6,0.3079053748269441,4
1,20,-1,5,1,23,6.5,0.22314054113879003,6
1,20,-1,5,1,23,7,0.4439751140840733,4
1,20,-1,5,1,23,7.5,0.11783869407409032,4
1,20,-1,5,1,23,8,0.1604276466151254,5
1,20,-1,5,1,23,8.5,0.11041249773595008,3
1,20,-1,5,1,23,9,0.1816087578417865,4
1,20,-1,5,1,23,9.5,0.03335513757643583,1
1,20,-1,5,1,23,10.5,0.1021208129196284,1
1,20,-1,5,1,23,11,0.04566300054588552,1
1,20,-1,5,1,23,12,0.049041419633642905,1
1,20,-1,5,1,23,23.5,0.022000659927716226,1
1,20,-1,5,1,23.5,0.5,0.031426644379198884,1
1,20,-1,5,1,23.5,4,0.02352467446800986,1
1,20,-1,5,1,23.5,5,0.030899168497437665,1
1,20,-1,5,1,23.5,6,0.054797386310419964,1
